Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
10572,1.13,Very Good,F,VS1,61.6,58.0,6.61,6.68,4.09,7092
1317,0.41,Ideal,F,IF,61.4,56.0,4.77,4.81,2.94,1439
4219,0.46,Very Good,F,SI2,62.6,58.0,4.88,4.96,3.08,815
20468,0.3,Premium,E,VS2,61.7,61.0,4.31,4.28,2.65,844
4955,0.81,Ideal,G,SI2,62.2,57.0,5.96,6.0,3.72,2894
23682,0.5,Good,D,SI2,63.7,60.0,5.09,5.02,3.22,979
507,1.5,Premium,D,I1,61.7,62.0,7.28,7.24,4.48,6300
18213,0.83,Ideal,D,VS2,62.0,54.9,6.03,6.04,3.74,4378
3230,0.38,Ideal,I,VVS2,63.4,53.0,4.61,4.63,2.93,809
3461,1.07,Premium,H,SI1,62.9,61.0,6.47,6.41,4.05,4440
7113,0.58,Ideal,H,VS2,61.2,56.0,5.41,5.39,3.3,1755
14191,2.0,Good,E,SI2,60.1,54.0,8.01,8.15,4.86,15962
728,1.51,Premium,E,SI1,58.6,62.0,7.58,7.53,4.43,12655
22752,0.38,Very Good,I,VVS1,63.5,57.0,4.6,4.63,2.93,752
18756,0.7,Very Good,I,VVS1,60.9,60.0,5.68,5.71,3.47,2421
26652,0.56,Ideal,D,VS1,61.7,56.0,5.33,5.3,3.28,2026
8244,1.51,Ideal,F,SI1,62.4,56.0,7.34,7.4,4.6,11950
12897,0.4,Very Good,D,VS1,59.4,60.0,4.77,4.83,2.85,952
20037,0.62,Very Good,H,IF,60.3,59.0,5.52,5.55,3.34,2367
9301,0.42,Ideal,E,VVS2,61.3,56.0,4.81,4.85,2.96,1216
10817,0.41,Good,F,SI1,63.7,58.0,4.74,4.71,3.01,904
2756,0.33,Ideal,J,VS1,61.6,54.0,4.5,4.52,2.78,451
8671,0.31,Good,E,IF,57.7,55.0,4.51,4.6,2.63,912
18518,1.16,Ideal,G,VS2,62.3,57.0,6.66,6.72,4.17,7074
25300,0.6,Very Good,J,SI2,62.9,60.0,5.34,5.38,3.37,1022
15930,0.25,Ideal,G,VVS2,,54.0,4.05,4.08,2.52,525
20941,0.3,Ideal,H,VS2,62.4,55.0,4.28,4.31,2.68,491
23167,0.41,Ideal,G,VS1,61.1,55.0,4.79,4.83,2.94,1121
5189,0.79,Good,J,VS2,57.6,59.0,6.13,6.06,3.51,2048
15865,1.5,Good,I,VS2,63.3,62.0,7.08,7.19,4.52,8555
1355,0.52,Good,E,VS2,63.4,57.0,5.12,5.16,3.26,1576
21389,1.3,Ideal,G,VS1,62.0,55.0,6.98,7.02,4.34,10038
12206,1.11,Very Good,H,SI2,59.0,59.0,6.79,6.82,4.02,4584
20320,0.55,Good,E,SI1,63.3,54.0,5.21,5.24,3.31,1138
1023,0.34,Ideal,E,VS2,59.8,56.0,4.55,4.54,2.72,816
8055,1.01,Good,G,SI2,63.8,53.0,6.41,6.31,4.06,4185
8609,2.14,Ideal,E,SI2,62.7,55.0,8.26,8.21,5.16,13065
13138,0.71,Very Good,E,SI1,61.1,57.0,5.69,5.73,3.49,2606
25651,0.31,Ideal,D,VVS2,62.2,54.0,4.34,4.38,2.71,840
10979,2.0,Fair,G,SI2,65.1,54.0,7.88,7.82,5.11,11156
21865,1.11,Premium,E,VS2,62.2,58.0,6.61,6.64,4.12,7619
25157,0.33,Premium,G,VS1,61.6,60.0,4.46,4.41,2.73,854
15161,1.31,Good,G,SI2,63.8,56.0,7.03,6.89,4.44,4864
21399,0.34,Ideal,D,VVS2,61.3,56.0,4.51,4.53,2.77,1054
12677,0.33,Premium,D,VVS2,62.6,56.0,4.47,4.44,2.79,1002
9982,0.36,Ideal,H,VVS2,61.3,55.0,4.62,4.64,2.84,705
10577,0.31,Premium,E,VS1,60.2,58.0,4.38,4.43,2.65,734
18867,1.07,Premium,H,SI1,62.1,58.0,6.56,6.49,4.05,5055
26376,0.36,Premium,F,VS2,60.5,59.0,4.61,4.64,2.8,726
25346,0.54,Ideal,I,VVS1,62.7,57.0,5.22,5.14,3.25,1681
18325,0.39,Ideal,F,VS1,62.2,56.0,4.7,4.63,2.9,1024
25929,1.4,Premium,G,SI2,62.0,60.0,7.16,7.1,4.42,7357
10097,1.21,Ideal,H,SI1,62.0,56.0,6.86,6.81,4.24,5936
2570,0.29,Ideal,E,VS1,60.6,55.0,4.33,4.35,2.63,619
1427,0.32,Ideal,H,VS2,61.5,56.0,4.4,4.38,2.7,648
11553,0.5,Premium,E,SI1,62.4,61.0,5.1,4.98,3.15,1348
19846,1.12,Premium,E,SI2,62.4,58.0,6.59,6.64,4.13,4277
8639,1.01,Premium,H,VS2,61.6,59.0,6.41,6.39,3.94,5260
4754,0.39,Ideal,E,SI2,61.0,55.0,4.74,4.77,2.9,614
13945,2.26,Ideal,G,SI2,61.9,57.0,8.44,8.36,5.2,12831
14105,0.33,Premium,H,IF,62.9,58.0,4.43,4.38,2.77,1010
12150,0.72,Very Good,F,VS1,62.2,58.0,5.75,5.7,3.56,2804
18725,0.9,Very Good,F,VS1,60.7,57.0,6.16,6.23,3.76,5242
18143,0.78,Ideal,D,SI1,62.2,55.0,5.92,5.95,3.69,3389
7477,1.22,Ideal,G,SI1,61.6,57.0,6.89,6.81,4.22,6559
15084,1.23,Ideal,H,SI2,60.6,57.0,6.98,6.94,4.22,5951
17175,0.53,Ideal,E,VS1,61.5,55.0,5.22,5.24,3.22,1917
9445,0.83,Ideal,F,SI1,62.1,55.0,6.05,6.0,3.74,3198
2096,0.3,Ideal,G,VS2,61.3,56.0,4.33,4.28,2.64,675
22430,0.6,Ideal,G,IF,62.0,55.0,5.39,5.44,3.36,2570
19078,0.71,Very Good,J,VS2,62.8,61.0,5.63,5.71,3.56,1821
14317,1.01,Premium,D,SI2,61.7,57.0,6.49,6.44,3.99,5006
8049,0.51,Ideal,E,VS2,61.9,55.0,5.17,5.13,3.19,1781
12486,0.93,Ideal,F,SI2,61.9,57.0,6.21,6.25,3.86,3941
3201,0.41,Good,E,SI1,63.6,58.0,4.72,4.74,3.01,705
24453,0.31,Ideal,H,VS2,62.6,57.0,4.34,4.38,2.73,489
22588,0.9,Good,F,SI1,62.6,58.0,6.1,6.14,3.83,4006
24675,0.62,Premium,H,VVS1,61.9,58.0,5.49,5.46,3.39,2232
1990,0.32,Ideal,I,VS1,62.3,57.0,4.42,4.37,2.74,648
11355,1.01,Good,G,SI1,58.4,61.0,6.51,6.61,3.83,5051
14430,1.53,Premium,H,VVS2,60.4,60.0,7.46,7.41,4.49,12092
12541,0.71,Very Good,H,SI1,62.9,58.0,5.62,5.66,3.55,2246
18446,0.7,Ideal,D,SI2,62.1,56.0,5.67,5.71,3.53,2575
16352,1.82,Ideal,F,SI1,61.8,58.0,7.8,7.84,4.83,15802
5296,1.0,Premium,F,SI1,59.7,60.0,6.51,6.48,3.88,4939
4808,1.56,Very Good,I,VS2,59.7,60.0,7.53,7.58,4.51,9231
9509,0.64,Premium,D,VS2,60.9,59.0,5.6,5.63,3.42,2243
23126,0.77,Ideal,F,VS2,61.2,57.0,5.93,5.97,3.64,3052
16122,0.32,Ideal,D,VS2,62.6,57.0,4.37,4.41,2.75,758
18750,0.9,Good,F,SI1,61.3,60.0,6.13,6.18,3.77,3893
8716,2.01,Very Good,J,SI2,63.3,56.0,7.86,7.96,5.01,10490
8341,2.08,Very Good,J,VS2,60.6,61.0,8.24,8.34,5.02,13732
8777,0.3,Good,I,VS1,63.7,58.0,4.23,4.25,2.7,473
5455,0.91,Premium,G,VS1,60.9,54.0,6.38,6.27,3.85,4510
22252,0.33,Good,I,VS1,63.1,56.0,4.38,4.4,2.77,521
23516,0.7,Premium,F,SI1,61.9,59.0,5.69,5.71,3.53,2401
10452,1.11,Premium,H,SI2,61.6,60.0,6.67,6.6,4.09,4662
3985,0.35,Ideal,D,VS2,62.4,55.0,4.48,4.52,2.81,829
11158,0.42,Good,G,SI1,63.1,56.0,4.75,4.79,3.01,687
389,0.42,Ideal,E,SI1,62.1,55.0,4.81,4.79,2.98,953
9320,0.54,Premium,G,SI1,61.6,58.0,5.26,5.21,3.23,1439
4236,0.5,Fair,F,SI1,65.1,59.0,5.01,4.92,3.23,994
1041,0.37,Premium,D,SI1,61.9,59.0,4.65,4.62,2.87,874
14164,0.32,Ideal,F,VVS2,62.0,55.0,4.39,4.41,2.73,786
11532,0.3,Ideal,E,SI1,62.2,55.0,4.29,4.33,2.68,499
9473,0.7,Good,I,VS2,63.6,58.0,5.57,5.59,3.55,2010
24961,1.01,Premium,G,SI2,62.9,57.0,6.39,6.33,4.0,3750
15017,0.41,Ideal,G,VVS2,61.8,56.0,4.74,4.78,2.94,1007
21632,0.97,Premium,F,VVS2,58.1,60.0,6.53,6.49,3.78,6768
24290,0.4,Ideal,G,VVS1,61.5,57.0,4.74,4.79,2.93,1059
8258,0.32,Ideal,D,SI1,60.9,55.0,4.45,4.48,2.72,715
20857,1.01,Premium,H,SI1,62.4,60.0,6.36,6.33,3.96,4836
25883,0.32,Ideal,E,SI1,62.2,54.0,4.38,4.4,2.73,516
25988,0.31,Ideal,G,VS1,,55.0,4.35,4.33,2.71,802
12417,1.01,Premium,H,SI1,62.2,54.0,6.48,6.41,4.01,4707
6106,1.23,Ideal,D,VVS2,62.4,55.0,6.87,6.82,4.27,13653
575,1.39,Premium,H,SI1,62.7,58.0,7.15,7.08,4.46,7986
19161,0.6,Ideal,F,SI2,61.7,56.0,5.41,5.38,3.33,1562
2243,0.39,Ideal,G,IF,61.6,56.0,4.69,4.73,2.9,1201
10685,1.5,Premium,I,VS1,62.7,59.0,7.25,7.3,4.56,9900
17004,0.31,Very Good,E,VVS1,62.3,59.0,4.32,4.38,2.71,878
26166,0.32,Ideal,G,VS1,61.2,56.0,4.44,4.42,2.71,828
7736,1.0,Premium,F,SI1,59.7,60.0,6.48,6.51,3.88,4851
14857,0.9,Premium,E,SI1,61.9,58.0,6.17,6.1,3.8,4209
9480,0.31,Ideal,I,VS1,,55.0,4.35,4.31,2.72,628
4843,0.42,Very Good,G,SI1,61.7,55.0,4.78,4.81,2.96,916
12375,1.69,Premium,F,SI2,62.4,58.0,7.65,7.57,4.75,9275
13100,1.02,Ideal,F,VVS2,60.9,56.0,6.54,6.49,3.97,9870
20701,0.71,Very Good,G,SI1,62.7,58.0,5.7,5.72,3.58,2274
9829,0.24,Good,E,VVS1,63.8,56.0,3.95,3.98,2.53,499
21934,0.34,Ideal,D,VVS1,61.7,57.0,4.52,4.49,2.78,1211
18620,1.01,Very Good,D,VS2,62.2,61.0,6.37,6.43,3.98,6905
10030,0.78,Good,E,SI2,63.7,54.0,5.82,5.77,3.69,2363
19194,1.59,Ideal,E,SI2,62.3,55.0,7.52,7.48,4.67,11251
10503,0.52,Very Good,G,VVS2,62.0,57.0,5.15,5.19,3.2,1794
19839,0.51,Premium,E,SI1,61.8,58.0,5.15,5.11,3.17,1443
23870,0.37,Ideal,G,SI1,61.1,56.0,4.64,4.66,2.84,531
3110,0.33,Ideal,G,SI2,60.2,57.0,4.5,4.47,2.7,594
25179,0.3,Ideal,I,VS2,62.4,55.0,4.32,4.34,2.7,407
5707,0.7,Ideal,D,VS1,62.0,57.0,5.69,5.76,3.55,3335
20688,1.01,Premium,G,VS1,60.8,58.0,6.44,6.51,3.94,6499
1129,0.51,Ideal,D,VVS2,61.3,57.0,5.17,5.14,3.16,2742
14037,0.51,Very Good,D,VVS2,63.1,58.0,5.1,5.07,3.21,2289
23662,0.38,Ideal,F,VS1,61.3,56.0,4.68,4.72,2.88,1116
5920,0.31,Very Good,H,SI1,61.7,59.0,4.36,4.39,2.7,435
18326,0.51,Ideal,E,VS2,62.9,57.0,5.11,5.07,3.2,1662
13496,0.57,Premium,F,VS2,59.8,59.0,5.4,5.37,3.22,1760
2219,0.34,Very Good,G,VVS2,60.4,57.0,4.53,4.56,2.74,713
1141,0.72,Premium,J,VS2,61.4,58.0,5.74,5.76,3.53,1846
4433,0.4,Very Good,G,VVS2,61.6,58.0,4.73,4.78,2.93,925
20332,1.54,Premium,F,SI2,61.1,58.0,7.47,7.36,4.53,9055
22959,1.02,Premium,F,SI1,60.1,60.0,6.58,6.53,3.94,5686
10040,0.31,Ideal,D,VVS2,61.9,57.0,4.31,4.35,2.68,766
11515,1.7,Premium,F,SI2,58.5,60.0,7.87,7.8,4.58,9330
26110,0.5,Ideal,F,VVS2,62.2,54.0,5.11,5.09,3.17,2160
6910,0.39,Ideal,F,VS1,61.7,56.1,4.65,4.7,2.89,939
19930,0.23,Very Good,E,VVS2,62.4,59.0,3.89,3.93,2.44,530
20150,0.54,Ideal,H,VS1,62.7,57.0,5.23,5.17,3.26,1637
362,1.51,Very Good,E,SI2,62.8,59.0,7.24,7.31,4.57,9058
23943,0.54,Ideal,F,VS2,61.3,57.0,5.29,5.24,3.23,2333
17070,1.08,Ideal,H,SI2,62.0,57.0,6.65,6.55,4.06,3629
26436,0.53,Ideal,F,VS2,61.6,56.0,5.26,5.23,3.23,2290
23123,2.28,Premium,H,SI1,59.3,58.0,8.6,8.56,5.09,13919
14792,0.84,Good,F,I1,60.8,64.0,6.05,6.03,3.67,1749
22416,1.0,Premium,J,VS2,60.7,58.0,6.49,6.52,3.95,3877
13848,0.7,Premium,F,SI1,61.9,58.0,5.69,5.65,3.51,2319
24608,1.01,Good,H,VS2,60.8,61.0,6.43,6.5,3.93,5229
20728,0.53,Ideal,G,VS2,62.5,55.0,5.2,5.17,3.24,1607
15358,1.0,Ideal,F,SI1,63.0,56.0,6.41,6.38,4.03,5656
2989,0.3,Very Good,G,VVS2,63.2,57.0,4.28,4.23,2.69,878
10882,0.66,Ideal,D,VVS2,61.3,57.0,5.59,5.63,3.44,3915
17136,1.61,Premium,D,SI2,61.3,58.0,7.56,7.49,4.61,10278
9834,1.01,Good,E,SI1,58.1,59.0,6.57,6.65,3.84,5627
1382,0.26,Very Good,F,VVS1,61.7,57.0,4.09,4.13,2.53,657
26395,0.26,Very Good,F,VS1,60.4,56.0,4.14,4.16,2.51,499
15329,0.6,Very Good,D,SI1,60.0,56.0,5.46,5.51,3.29,1841
21707,1.51,Very Good,H,SI2,62.3,58.0,7.31,7.35,4.57,9107
12907,0.33,Premium,G,VS2,62.6,58.0,4.44,4.41,2.77,743
22763,0.7,Very Good,F,SI2,63.4,58.0,5.62,5.58,3.55,1883
20542,1.52,Ideal,E,VS2,62.4,55.0,7.42,7.32,4.6,15488
24816,2.19,Good,I,SI2,63.7,57.0,8.23,8.19,5.23,11522
8271,1.23,Ideal,G,VVS2,60.3,57.0,6.98,6.97,4.21,10304
25940,1.51,Premium,F,SI1,62.8,59.0,7.31,7.28,4.58,11666
11420,2.01,Very Good,I,SI1,64.1,57.0,7.89,7.94,5.07,15145
5684,1.18,Very Good,G,SI1,60.8,58.0,6.81,6.85,4.15,6286
2301,1.21,Premium,I,SI1,61.7,56.0,6.87,6.82,4.22,6098
17529,0.34,Very Good,G,SI1,61.2,54.0,4.53,4.56,2.78,536
610,1.52,Good,G,SI1,64.4,59.0,7.18,7.25,4.65,9368
17977,0.7,Ideal,E,VS2,62.2,55.0,5.67,5.71,3.54,2981
23711,1.52,Very Good,H,SI2,62.8,58.0,7.25,7.3,4.57,8408
13842,0.3,Ideal,F,SI1,61.4,55.0,4.34,4.36,2.67,475
704,0.5,Good,I,VS2,60.4,64.0,5.12,5.08,3.08,1047
20921,0.53,Premium,G,SI1,61.3,58.0,5.21,5.16,3.18,1363
24823,0.4,Good,G,SI2,63.1,59.0,4.65,4.7,2.95,596
16400,1.23,Ideal,H,VS2,62.8,56.0,6.76,6.84,4.27,7900
20873,0.38,Premium,G,SI1,60.0,60.0,4.72,4.65,2.81,855
22470,0.3,Ideal,F,VS1,61.6,54.7,4.33,4.34,2.67,652
21668,0.33,Ideal,H,VVS2,61.9,55.0,4.47,4.45,2.76,854
1329,0.3,Ideal,E,IF,61.2,58.0,4.31,4.38,2.66,957
18387,1.08,Ideal,E,SI2,61.7,57.0,6.6,6.55,4.06,5080
9221,0.87,Fair,I,VS2,57.3,59.0,6.29,6.44,3.65,3166
584,0.31,Good,G,VS1,63.8,57.0,4.29,4.33,2.75,625
2777,0.75,Very Good,H,VS1,59.3,59.0,5.87,6.0,3.52,2513
12336,0.31,Premium,E,VS1,61.9,58.0,4.31,4.32,2.67,734
5772,1.03,Premium,E,SI2,61.8,56.0,6.5,6.47,4.01,4730
20009,1.01,Fair,H,SI2,65.4,59.0,6.3,6.26,4.11,2846
13015,0.51,Very Good,E,SI1,62.8,56.0,5.07,5.15,3.21,1438
26773,0.71,Ideal,E,SI2,62.3,57.0,5.66,5.74,3.55,2190
21261,0.4,Ideal,G,IF,62.2,55.0,4.73,4.76,2.95,1333
26845,1.01,Good,G,VS2,63.6,60.0,6.35,6.3,4.02,5701
15411,0.7,Premium,D,SI2,58.3,61.0,5.74,5.7,3.33,2167
9165,1.01,Ideal,G,IF,60.8,59.0,6.47,6.5,3.94,8869
8893,0.41,Ideal,F,VS1,62.0,56.0,4.81,4.77,2.97,1076
3632,2.3,Good,I,SI2,63.8,55.0,8.4,8.35,5.34,12944
13624,2.03,Fair,H,I1,64.4,59.0,7.91,7.85,5.07,6002
16977,0.51,Ideal,G,VS2,60.7,56.0,5.18,5.23,3.16,1557
11857,1.01,Good,H,VS2,64.3,58.0,6.27,6.2,4.01,4489
3833,0.7,Ideal,F,SI2,65.0,53.0,5.61,5.56,3.63,2394
10605,1.91,Ideal,G,SI2,62.2,55.0,7.94,7.9,4.93,12816
20434,1.01,Fair,F,VS2,64.5,58.0,6.28,6.18,4.02,5226
2124,0.71,Ideal,F,VVS2,61.2,55.0,5.73,5.84,3.54,3705
16253,0.56,Ideal,D,SI1,61.9,55.0,5.29,5.31,3.28,1677
19815,1.01,Premium,G,SI1,62.6,60.0,6.36,6.29,3.96,5006
25030,0.72,Ideal,G,VS2,61.7,55.0,5.72,5.79,3.55,3344
4638,0.41,Ideal,D,VS2,61.9,56.0,4.77,4.8,2.96,1007
14741,0.76,Ideal,E,SI1,61.3,55.0,5.87,5.91,3.61,3584
13342,0.41,Very Good,F,VVS2,60.3,58.0,4.79,4.83,2.9,1115
24867,0.72,Good,H,VS1,60.0,61.2,5.74,5.83,3.47,2637
21235,0.71,Very Good,E,SI1,60.3,58.0,5.8,5.85,3.51,2570
11269,0.78,Very Good,H,SI2,62.7,56.0,5.85,5.89,3.68,2316
23080,0.3,Ideal,H,VVS1,61.9,57.0,4.3,4.33,2.67,665
8498,1.01,Good,H,SI1,63.4,59.0,6.28,6.34,4.0,4749
10736,0.31,Ideal,F,VVS1,62.0,55.0,4.34,4.37,2.7,840
8189,0.92,Very Good,H,SI2,62.8,59.0,6.14,6.16,3.86,3417
6763,0.72,Very Good,F,VVS2,59.2,63.0,5.77,5.86,3.44,3952
11918,0.3,Ideal,D,SI2,61.1,55.0,4.32,4.35,2.65,447
22188,2.06,Very Good,G,SI2,59.8,61.0,8.22,8.26,4.93,15805
14017,0.4,Ideal,G,VVS1,61.3,56.0,4.74,4.75,2.91,977
14909,1.22,Ideal,H,VS1,62.6,56.0,6.83,6.87,4.29,8167
14902,0.5,Ideal,F,VS2,60.9,57.0,5.14,5.16,3.14,1749
5405,0.29,Premium,I,VS2,62.4,58.0,4.23,4.2,2.63,429
6406,0.59,Very Good,E,VVS2,61.7,59.0,5.37,5.36,3.31,2494
1071,0.9,Ideal,H,VS1,62.0,56.0,6.22,6.19,3.85,4234
10552,0.3,Very Good,H,SI1,60.8,61.0,4.25,4.3,2.6,421
6312,0.9,Good,G,VS2,63.6,59.0,6.1,6.04,3.86,4022
8292,1.0,Fair,F,VS2,64.7,59.0,6.22,6.15,4.0,4829
4406,0.93,Ideal,H,VS1,62.7,54.0,6.25,6.2,3.9,4265
25256,0.35,Ideal,G,VS1,61.3,54.0,4.58,4.63,2.83,741
775,0.41,Ideal,I,VVS1,61.7,57.0,4.73,4.76,2.93,875
10047,0.3,Very Good,D,VS2,62.0,62.0,4.24,4.27,2.64,663
9194,0.54,Ideal,E,VS1,62.6,55.0,5.22,5.2,3.26,1823
26265,1.01,Very Good,I,SI1,62.9,58.0,6.34,6.37,4.0,4166
9828,0.6,Premium,G,SI1,60.8,58.0,5.44,5.39,3.29,1286
13752,1.08,Premium,D,VS2,61.2,60.0,6.63,6.61,4.05,7824
8030,1.11,Very Good,H,SI2,63.4,55.0,6.54,6.51,4.14,4028
20649,0.51,Very Good,D,VS2,63.2,60.0,5.04,5.06,3.19,1633
8152,1.57,Premium,G,SI1,59.5,58.0,7.61,7.56,4.51,11113
11171,0.58,Very Good,E,VS2,61.9,58.0,5.31,5.36,3.3,1656
9574,0.52,Ideal,H,IF,61.4,56.0,5.19,5.23,3.2,2441
24189,0.74,Ideal,F,VS1,62.3,56.0,5.79,5.76,3.6,3170
5451,0.37,Premium,D,VS2,60.5,59.0,4.66,4.69,2.83,794
18293,1.32,Ideal,I,SI1,62.2,57.0,7.07,7.01,4.38,6431
167,0.26,Very Good,E,VS2,60.4,58.0,4.15,4.19,2.52,452
12736,1.54,Ideal,I,VS2,61.9,55.8,7.38,7.43,4.58,9998
25721,0.54,Ideal,G,VVS2,61.0,56.0,5.3,5.25,3.22,2090
7562,0.5,Very Good,G,SI1,62.3,58.0,5.06,5.08,3.16,1153
99,0.51,Ideal,G,VS2,61.8,55.0,5.15,5.18,3.19,1557
14245,0.43,Good,G,SI1,63.1,58.0,4.75,4.79,3.01,704
15605,1.01,Premium,E,VS1,62.0,59.0,6.42,6.38,3.97,7964
6779,0.7,Very Good,F,SI1,63.3,59.0,5.57,5.62,3.54,2264
12156,1.01,Fair,G,SI1,66.9,56.0,6.15,6.22,4.14,4102
17819,0.64,Ideal,G,VVS2,,54.0,5.53,5.56,3.42,2587
8801,0.51,Fair,H,VS1,55.5,64.0,5.44,5.4,3.01,1234
25059,1.61,Very Good,E,SI1,62.3,57.0,7.43,7.47,4.64,13047
8478,1.7,Good,G,VS1,63.9,58.0,7.46,7.5,4.78,14787
24811,1.11,Ideal,H,SI1,62.7,56.0,6.65,6.59,4.15,5386
20446,2.07,Good,I,SI1,63.6,58.0,8.09,7.99,5.11,13993
13012,0.77,Ideal,D,SI1,62.6,57.0,5.92,5.81,3.67,2898
14773,0.36,Premium,E,VS2,59.3,59.0,4.68,4.6,2.75,1013
1715,0.44,Premium,F,VVS2,61.6,58.0,4.89,4.85,3.0,1253
11650,1.16,Ideal,D,VS2,62.1,57.0,6.7,6.73,4.17,8038
26560,0.31,Ideal,D,SI1,61.0,57.0,4.41,4.38,2.68,732
16545,1.7,Very Good,I,VS1,61.9,57.0,7.67,7.64,4.74,12621
4794,0.5,Premium,E,SI2,59.4,60.0,5.21,5.16,3.08,1181
5473,0.32,Premium,E,SI2,61.7,60.0,4.41,4.38,2.71,576
21698,0.51,Ideal,G,VS1,62.0,56.0,5.06,5.16,3.17,1656
13486,0.32,Premium,E,VS2,60.5,55.0,4.49,4.43,2.7,900
23773,1.71,Ideal,H,SI1,62.2,56.0,7.74,7.7,4.8,12641
9220,0.31,Premium,H,VS2,62.7,59.0,4.32,4.29,2.7,628
7493,0.38,Ideal,E,VS2,61.5,55.0,4.67,4.7,2.88,813
6149,1.02,Ideal,I,SI2,62.7,57.0,6.43,6.4,4.02,3913
24557,0.26,Premium,E,VS2,60.4,58.0,4.19,4.15,2.52,580
17421,1.0,Good,G,VS2,63.7,57.0,6.32,6.28,4.01,5484
19107,0.97,Very Good,I,VS2,62.2,55.9,6.34,6.29,3.94,4018
26052,1.51,Premium,F,SI1,62.2,59.0,7.34,7.3,4.55,11607
5442,1.02,Very Good,F,SI1,60.2,58.0,6.49,6.54,3.92,6195
4566,0.31,Ideal,D,VS2,61.6,57.0,4.36,4.38,2.69,734
24141,0.36,Ideal,E,SI1,61.4,57.0,4.56,4.59,2.81,631
2973,0.5,Fair,I,VS1,66.9,56.0,4.85,4.81,3.23,969
15953,0.31,Ideal,E,VS2,62.0,56.0,4.34,4.37,2.7,680
1216,1.31,Very Good,G,SI2,63.4,58.0,6.91,6.8,4.35,4714
15093,0.27,Very Good,F,VVS1,62.0,55.0,4.16,4.16,2.59,591
15422,1.04,Ideal,G,VS2,61.8,56.0,6.5,6.47,4.01,6290
16197,1.51,Premium,F,SI1,62.2,58.0,7.32,7.27,4.54,11374
21630,0.42,Premium,F,VS2,61.7,59.0,4.82,4.75,2.95,945
5664,0.41,Very Good,F,SI2,60.8,58.0,4.78,4.83,2.92,647
2305,0.25,Very Good,E,VS2,63.3,56.0,4.01,4.05,2.55,436
2388,0.72,Ideal,E,VS1,62.6,55.0,5.7,5.73,3.58,3275
20852,0.37,Very Good,G,VS2,60.7,57.0,4.64,4.69,2.83,649
7810,0.52,Ideal,D,SI1,61.8,56.0,5.18,5.15,3.19,1605
21124,0.7,Good,E,VS2,58.7,63.0,5.69,5.73,3.35,2912
26065,0.31,Very Good,H,SI1,60.5,60.0,4.33,4.4,2.64,446
10560,0.41,Premium,D,SI2,62.0,58.0,4.74,4.78,2.95,683
25821,0.26,Ideal,G,SI1,61.8,55.0,4.08,4.11,2.53,377
8317,0.53,Premium,H,SI2,62.5,60.0,5.18,5.16,3.23,1113
75,0.57,Very Good,G,SI2,59.4,58.0,5.39,5.42,3.21,1214
2815,0.54,Ideal,G,VVS2,61.5,57.0,5.21,5.26,3.22,2060
18176,0.89,Ideal,F,SI1,62.1,55.0,6.15,6.18,3.83,4127
26879,1.16,Very Good,G,VVS2,62.3,59.0,6.69,6.72,4.18,8361
25445,1.13,Ideal,J,SI2,61.9,56.0,6.67,6.71,4.14,4371
23609,0.59,Ideal,F,VVS2,62.0,54.0,5.36,5.38,3.33,2679
5411,0.53,Ideal,D,SI1,62.0,57.0,5.23,5.19,3.23,1683
23481,0.74,Very Good,G,SI2,62.8,59.0,5.71,5.76,3.6,2262
19283,0.38,Ideal,G,VVS2,61.0,56.0,4.67,4.71,2.86,943
18267,1.6,Very Good,I,VS1,58.6,58.0,7.66,7.72,4.51,10824
2878,1.01,Very Good,I,VS2,61.3,56.0,6.53,6.45,3.98,4438
2154,0.43,Ideal,G,VS1,61.1,56.0,4.86,4.9,2.98,943
19234,0.41,Premium,E,VS1,61.8,58.0,4.75,4.73,2.93,1153
23235,0.59,Very Good,H,VVS1,63.7,56.0,5.35,5.38,3.42,1870
11143,1.23,Premium,I,SI1,62.5,59.0,6.8,6.84,4.26,5412
7500,0.35,Ideal,I,SI1,61.3,54.0,4.51,4.56,2.78,472
2009,0.3,Ideal,H,IF,60.8,56.0,4.37,4.35,2.65,1013
14933,1.2,Very Good,J,SI2,61.8,60.0,6.76,6.83,4.2,4580
23774,2.08,Ideal,I,SI2,62.0,56.0,8.21,8.1,5.06,11886
19537,0.72,Ideal,F,VS1,62.4,56.0,5.76,5.72,3.58,3084
25960,2.0,Good,H,SI2,63.8,59.0,7.93,7.88,5.04,12554
17298,0.51,Very Good,G,VVS1,62.9,57.0,5.08,5.12,3.21,1800
9876,0.9,Premium,G,SI1,61.3,60.0,6.17,6.14,3.77,3774
24404,0.51,Ideal,H,SI1,61.3,57.0,5.1,5.14,3.14,1161
12880,2.0,Premium,H,SI2,62.5,58.0,8.14,8.03,5.05,12940
4102,0.52,Ideal,G,VS1,61.7,57.0,5.16,5.18,3.19,1665
667,0.45,Good,G,VS1,60.7,60.4,4.94,4.98,3.01,1246
15429,0.39,Very Good,F,VVS2,61.7,56.0,4.7,4.74,2.91,965
12889,0.32,Ideal,G,IF,61.8,55.0,4.41,4.43,2.73,954
19306,0.48,Ideal,G,SI1,61.6,55.0,5.06,5.1,3.13,1145
771,2.33,Good,G,SI2,63.9,60.0,8.37,8.3,5.32,13242
